"Action","Position","Player","Club","Relative Value","RV_info","vs. Next Pick","VNP_info","WaiverStr","WS_info","max_ws","PS_info","Av.25","Projected","ADP","Risk","DPP","ID_AFLFAN","Coach_name","position.field","pick","Coach_pick","B23","Gm.25","Notes"
"✓       ✕","Def","Ben McKay","ESS","-31","Def: -31  Flex: -37.3  No Inj. Adjustment.","-55.9","","41","","-23.2","G1: 53","39","48.1","765","Medium","No","1002143","","","","","✔","10",""
"✓       ✕","Def","Jack Buckley","GWS","-31.2","Def: -31.2  Flex: -37.5  No Inj. Adjustment.","-56.1","","41.3","","-23.5","G1: 36 Official: 66","55.2","47.9","553","Low","No","1009708","","","","","","19",""
"✓       ✕","Def","Zak Johnson","ESS","-31.2","Def: -31.2  Flex: -37.5  No Inj. Adjustment.","-56.1","","41.3","","-23.5","G1: 74","50.4","47.9","424","High","No","1028519","","","","","","9",""
"✓       ✕","Def","Lewis Young","CAR","-31.2","Def: -31.2  Flex: -37.5  No Inj. Adjustment.","-56.1","","41.3","","-23.5","G1: 43 Official: 75","47","47.9","517","Medium","No","997316","","","","","","13",""
"✓       ✕","Mid","James Trezise","RIC","-31.3","Mid: -31.3  Flex: -37.3  No Inj. Adjustment.","-66","","31.7","","-13.9","G1: 57 Official: 48","46.4","48.1","440","Medium","No","1031829","","","","","","16",""
"✓       ✕","Def","Billy Frampton","COL","-31.3","Def: -31.3  Flex: -37.6  No Inj. Adjustment.","-56.2","","41.4","","-23.6","G1: 1","42.1","47.8","735","Medium","No","991773","","","","","✔","16",""
"✓       ✕","Def","Anthony Caminiti","STK","-31.4","Def: -31.4  Flex: -37.7  No Inj. Adjustment.","-56.3","","41.5","","-23.7","G1: 31","53.8","47.7","574","Low","No","1023784","","","","","✔","23",""
"✓       ✕","MidFwd","Nick Holman","GCS","-31.4","Mid: -40.8  Fwd: -31.4  Flex: -46.8  No Inj. Adjustment.","-70.3","Mid: -75.5  Fwd: -70.3","36.9","Mid: 36.9  Fwd: 58.6","-19.1","G1: 20","36.7","38.6","619","Medium","Yes","297456","","","","","","16",""
"✓       ✕","Fwd","Lachlan Sullivan","COL","-31.4","Fwd: -31.4  Flex: -46.8  No Inj. Adjustment.","-70.3","","58.6","","-40.8","G1: 39","43.9","38.6","723","Medium","No","998480","","","","","?","14",""
"✓       ✕","Def","Lachie Jones","PTA","-31.6","Def: -31.6  Flex: -37.9  No Inj. Adjustment.","-56.5","","41.7","","-23.9","G1: 29","43.1","47.5","575","Low","No","1011583","","","","","✔","18",""
"✓       ✕","Def","Liam Stocker","STK","-31.7","Def: -31.7  Flex: -38  No Inj. Adjustment.","-56.6","","41.8","","-24","G1: 61","46.8","47.4","559","Low","No","1008312","","","","","✔","17",""
"✓       ✕","Fwd","Lachlan McNeil","WBD","-31.7","Fwd: -31.7  Flex: -47.1  No Inj. Adjustment.","-70.6","","58.9","","-41.1","G1: 28 Official: 0","40.4","38.3","644","Low","No","1009015","","","","","","21",""
"✓       ✕","Def","Wil Dawson","NTH","-31.7","Def: -31.7  Flex: -38  No Inj. Adjustment.","-56.6","","41.8","","-24","","42.6","47.4","769","Medium","No","1028551","","","","","","5",""
"✓       ✕","Fwd","Mykelti Lefau","RIC","-31.8","Fwd: -31.8  Flex: -47.9  Susp. or Inj. Adjust: -2.1","-69.4","","57.5","","-39.7","G1: 46","11","39.5","529","Medium","No","1008747","","","","","","1","Suspension: Club imposed, Return Rd. 2."
"✓       ✕","Def","Harry O’Farrell","CAR","-31.8","Def: -31.8  Flex: -38.1  No Inj. Adjustment.","-56.7","","42","","-24.2","","47","47.3","549","High","No","1028526","","","","","","6","Interrupted pre-season: Knee"
"✓       ✕","Def","Oscar McDonald","FRE","-31.8","Def: -31.8  Flex: -38.1  No Inj. Adjustment.","-56.7","","42","","-24.2","G1: 36","49.4","47.3","744","High","No","992472","","","","","?","7",""
"✓       ✕","Def","Harry Edwards","WCE","-32.2","Def: -32.2  Flex: -38.5  No Inj. Adjustment.","-57.1","","42.4","","-24.6","G1: 12","38.8","46.9","576","Medium","No","1011437","","","","","✔","17",""
"✓       ✕","Fwd","Ethan Read","GCS","-32.3","Fwd: -32.3  Flex: -47.7  No Inj. Adjustment.","-71.2","","59.6","","-41.8","G1: 4","41.7","37.7","447","Medium","No","1027033","","","","","?","21",""
"✓       ✕","Mid","Will Lorenz","PTA","-32.3","Mid: -32.3  Flex: -38.3  No Inj. Adjustment.","-67","","32.4","","-14.6","G1: 51","47.3","47.1","451","High","No","1029262","","","","","","6",""
"✓       ✕","Fwd","William Hayes","COL","-32.5","Fwd: -32.5  Flex: -47.9  No Inj. Adjustment.","-71.4","","59.8","","-42","G1: 29","45","37.5","790","High","No","1032922","","","","","","2",""
"✓       ✕","Fwd","Deven Robertson","WCE","-32.6","Fwd: -32.6  Flex: -48  No Inj. Adjustment.","-71.5","","59.9","","-42.1","G1: 63","15.5","37.4","224","High","No","1009385","","","","","✔","4","Role: Highly touted, couldn't get a game at Brisbane. Punt wiht FWD status."
"✓       ✕","Fwd","Thomas Sims","RIC","-32.6","Fwd: -32.6  Flex: -48  No Inj. Adjustment.","-71.5","","59.9","","-42.1","","37.5","37.4","542","High","No","1018996","","","","","","11",""
"✓       ✕","Mid","Toby McMullin","GWS","-32.7","Mid: -32.7  Flex: -38.7  No Inj. Adjustment.","-67.4","","32.6","","-14.8","","42.3","46.7","578","Medium","No","1027971","","","","","?","11",""
"✓       ✕","Def","Harry Cunningham","SYD","-32.7","Def: -32.7  Flex: -39.8  Susp. or Inj. Adjust: -5.2","-53.8","","38.5","","-20.7","","57.8","50.2","455","High","No","291978","","","","","","11","Injury: Quad. Return Rd 3"
"✓       ✕","Fwd","Dan Butler","STK","-32.7","Fwd: -32.7  Flex: -48.1  No Inj. Adjustment.","-71.6","","60","","-42.2","","38.8","37.3","616","Medium","No","992374","","","","","?","6",""
"✓       ✕","Def","Ryan Gardner","WBD","-32.7","Def: -32.7  Flex: -39  No Inj. Adjustment.","-57.6","","43","","-25.2","","26","46.4","778","Medium","No","997501","","","","","✔","1",""
"✓       ✕","Ruck","Samson Ryan","RIC","-32.8","Ruck: -32.8  Flex: -32.8  No Inj. Adjustment.","-57.9","","1.6","","16.2","","42","52.6","428","High","No","1012386","","","","","","2",""
"✓       ✕","Fwd","Liam McMahon","ESS","-32.8","Fwd: -32.8  Flex: -48.2  No Inj. Adjustment.","-71.7","","60.2","","-42.4","","35.3","37.2","443","High","No","1012842","","","","","","7",""
"✓       ✕","MidFwd","Brayden Cook","ADE","-32.8","Mid: -42.2  Fwd: -32.8  Flex: -48.2  No Inj. Adjustment.","-71.7","Mid: -76.9  Fwd: -71.7","37.5","Mid: 37.5  Fwd: 60.2","-19.7","G1: 71","30","37.2","402","Medium","Yes","1018335","","","","","","3","Role: Moved back. Possible late punt."
"✓       ✕","RuckFwd","Zac McCarthy","COL","-32.9","Ruck: -48.3  Fwd: -32.9  Flex: -48.3  No Inj. Adjustment.","-71.8","Ruck: -73.4  Fwd: -71.8","2.3","Fwd: 60.3  Ruck: 2.3","15.5","","","37.1","185","High","Yes","1030442","","","","","","",""
"✓       ✕","Def","Luke Cleary","WBD","-33","Def: -33  Flex: -39.3  No Inj. Adjustment.","-57.9","","43.3","","-25.5","G1: 68 Official: 0","51.8","46.1","570","High","No","1015929","","","","","","16",""
"✓       ✕","DefFwd","Zane Duursma","NTH","-33","Def: -42.1  Fwd: -33  Flex: -48.4  No Inj. Adjustment.","-67","Def: -67  Fwd: -71.9","52.6","Fwd: 60.4  Def: 52.6","-34.8","G1: 42","31","37","545","Medium","Yes","1023494","","","","","","10",""
"✓       ✕","Def","Darragh Joyce","BRL","-33.1","Def: -33.1  Flex: -39.4  No Inj. Adjustment.","-58","","43.4","","-25.6","G1: 31 Official: 48","","46","738","Medium","No","1003520","","","","","","",""
"✓       ✕","Fwd","Isaac Keeler","STK","-33.1","Fwd: -33.1  Flex: -48.5  No Inj. Adjustment.","-72","","60.5","","-42.7","G1: 16","36.6","36.9","539","High","No","1015323","","","","","","11",""
"✓       ✕","Def","Harvey Gallagher","WBD","-33.3","Def: -33.3  Flex: -39.6  No Inj. Adjustment.","-58.2","","43.7","","-25.9","G1: 18","41.8","45.8","474","Medium","No","1017087","","","","","","5",""
"✓       ✕","Fwd","Cody Angove","GWS","-33.5","Fwd: -33.5  Flex: -50.9  Susp. or Inj. Adjust: -6.6","-68.5","","56.4","","-38.6","G1: 0","42","40.4","725","High","No","1032619","","","","","","4","Injury: Hamstring TBA"
"✓       ✕","Fwd","Harry Armstrong","RIC","-33.7","Fwd: -33.7  Flex: -49.1  No Inj. Adjustment.","-72.6","","61.1","","-43.3","G1: 35 Official: 13","32.4","36.3","788","High","No","1028525","","","","","","8",""
"✓       ✕","Fwd","Harry Sharp","MEL","-33.8","Fwd: -33.8  Flex: -49.2  No Inj. Adjustment.","-72.7","","61.2","","-43.4","G1: 42 Official: 23","30.6","36.2","426","Medium","No","1007099","","","","","","18",""
"✓       ✕","RuckFwd","Oscar Steene","COL","-33.8","Ruck: -49.2  Fwd: -33.8  Flex: -49.2  No Inj. Adjustment.","-72.7","Ruck: -74.3  Fwd: -72.7","2.3","Fwd: 61.2  Ruck: 2.3","15.5","G1: 58","","36.2","191","Medium","Yes","1022844","","","","","","",""
"✓       ✕","Def","Kaleb Smith","RIC","-33.9","Def: -33.9  Flex: -40.2  No Inj. Adjustment.","-58.8","","44.3","","-26.5","G1: 61","42.4","45.2","475","High","No","1022999","","","","","","8",""
"✓       ✕","Mid","Ewan Mackinlay","PTA","-33.9","Mid: -33.9  Flex: -39.9  No Inj. Adjustment.","-68.6","","33.3","","-15.5","","75","45.5","371","Medium","No","1027887","","","","","","1",""
"✓       ✕","Def","Andy Moniz-Wakefield","MEL","-34","Def: -34  Flex: -40.3  No Inj. Adjustment.","-58.9","","44.5","","-26.7","","","45.1","581","Medium","No","1013165","","","","","","",""
"✓       ✕","Fwd","Josh Dolan","WBD","-34.1","Fwd: -34.1  Flex: -49.5  No Inj. Adjustment.","-73","","61.6","","-43.8","","27.5","35.9","772","High","No","1034235","","","","","","11",""
"✓       ✕","Def","Bailey Banfield","FRE","-34.1","Def: -34.1  Flex: -40.4  No Inj. Adjustment.","-59","","44.6","","-26.8","","52.9","45","470","Low","No","998180","","","","","?","21",""
"✓       ✕","Fwd","Tom Hanily","SYD","-34.2","Fwd: -34.2  Flex: -49.6  No Inj. Adjustment.","-73.1","","61.7","","-43.9","","33.1","35.8","695","High","No","1027687","","","","","","8",""
"✓       ✕","Def","Lucca Grego","WCE","-34.4","Def: -34.4  Flex: -40.7  No Inj. Adjustment.","-59.3","","44.9","","-27.1","","56","44.7","568","High","No","1018992","","","","","","1",""
"✓       ✕","Def","Sandy Brock","WCE","-34.5","Def: -34.5  Flex: -40.8  No Inj. Adjustment.","-59.4","","45","","-27.2","G1: 39","44.1","44.6","787","Medium","No","1013315","","","","","","14",""
"✓       ✕","DefMid","Oisin Mullin","GEE","-34.5","Def: -34.5  Mid: -34.8  Flex: -40.8  No Inj. Adjustment.","-59.4","Def: -59.4  Mid: -69.5","33.8","Mid: 33.8  Def: 45.0","-16","G1: 66 Official: 55","44.9","44.6","593","Medium","Yes","1024982","","","","","✔","25",""
"✓       ✕","Def","Lachlan Blakiston","ESS","-34.5","Def: -34.5  Flex: -40.8  No Inj. Adjustment.","-59.4","","45","","-27.2","G1: 54","38","44.6","320","Medium","No","1028196","","","","","?","11","Role: Defender."
"✓       ✕","Def","Jed Adams","MEL","-34.6","Def: -34.6  Flex: -40.9  No Inj. Adjustment.","-59.5","","45.1","","-27.3","","27","44.5","645","Medium","No","1023174","","","","","","1",""
"✓       ✕","Mid","Bailey Scott","NTH","-34.7","Mid: -34.7  Flex: -40.7  No Inj. Adjustment.","-69.4","","33.7","","-15.9","G1: 52","44.7","44.7","368","Medium","No","1006058","","","","","?","12","Role: Out of favour in 2025. Could be worth a punt. Has gone 90."
"✓       ✕","Fwd","Zac Banch","NTH","-34.7","Fwd: -34.7  Flex: -50.1  No Inj. Adjustment.","-73.6","","62.2","","-44.4","","31.5","35.3","789","High","No","1020930","","","","","","4",""
"✓       ✕","Def","Joe Fonti","GWS","-34.7","Def: -34.7  Flex: -41  No Inj. Adjustment.","-59.6","","45.2","","-27.4","G1: 68","49.6","44.4","587","Medium","No","1032629","","","","","","17",""
"✓       ✕","Mid","Nik Cox","ESS","-34.8","Mid: -34.8  Flex: -40.8  No Inj. Adjustment.","-69.5","","33.8","","-16","","","44.6","468","Medium","No","1015827","","","","","","",""
"✓       ✕","Fwd","Archer Reid","WCE","-34.8","Fwd: -34.8  Flex: -50.2  No Inj. Adjustment.","-73.7","","62.3","","-44.5","G1: 17","35.7","35.2","520","Medium","No","1027693","","","","","","14",""
"✓       ✕","Fwd","Liam Fawcett","RIC","-35","Fwd: -35  Flex: -50.4  No Inj. Adjustment.","-73.9","","62.5","","-44.7","G1: 17 Official: 0","22","35","781","Medium","No","1022383","","","","","","1",""
"✓       ✕","Def","Shadeau Brain","BRL","-35","Def: -35  Flex: -41.3  No Inj. Adjustment.","-59.9","","45.6","","-27.8","G1: 24 Official: 25","","44.1","560","Medium","No","1028105","","","","","","",""
"✓       ✕","DefRuck","Zane Zakostelsky","BRL","-35.1","Def: -35.1  Ruck: -41.4  Flex: -41.4  No Inj. Adjustment.","-60","Def: -60  Ruck: -66.5","2","Def: 45.7  Ruck: 2.0","15.8","G1: 12 Official: 81","","44","221","Medium","Yes","1032650","","","","","","",""
"✓       ✕","Mid","Hugh Boxshall","STK","-35.2","Mid: -35.2  Flex: -41.2  No Inj. Adjustment.","-69.9","","34","","-16.2","G1: 61","54.9","44.2","283","High","No","1029148","","","","","?","11",""
"✓       ✕","Def","Jai Serong","SYD","-35.3","Def: -35.3  Flex: -41.6  No Inj. Adjustment.","-60.2","","45.9","","-28.1","G1: 33 Official: 60","","43.8","427","Medium","No","1017091","","","","","?","",""
"✓       ✕","Ruck","Lachlan McAndrew","ADE","-35.3","Ruck: -35.3  Flex: -35.3  No Inj. Adjustment.","-60.4","","1.7","","16.1","G1: 73","","50.1","195","Medium","No","1021200","","","","","✔","","Handcuff/Role: #1 Ruck for start of season. Handcuff: O'Brien."
"✓       ✕","Fwd","Tyler Brockman","WCE","-35.4","Fwd: -35.4  Flex: -54.8  Susp. or Inj. Adjust: -14.3","-67","","54.6","","-36.8","","49.3","41.9","730","High","No","1013511","","","","","","20","Injury/Suspension: Knee. Club suspension, TBA on return."
"✓       ✕","Fwd","Will McLachlan","BRL","-35.4","Fwd: -35.4  Flex: -50.8  No Inj. Adjustment.","-74.3","","62.9","","-45.1","G1: 55 Official: 13","23.3","34.6","791","High","No","1029405","","","","","","6",""
"✓       ✕","Fwd","Sam Sturt","FRE","-35.7","Fwd: -35.7  Flex: -57.8  Susp. or Inj. Adjust: -25.1","-63.8","","50.5","","-32.7","","","45.1","599","High","No","1013611","","","","","","","Injury: Knee. Rd 10 return."
"✓       ✕","Fwd","Thomas Edwards","ESS","-36.3","Fwd: -36.3  Flex: -51.7  No Inj. Adjustment.","-75.2","","63.8","","-46","","40","33.7","532","High","No","1018323","","","","","","2",""
"✓       ✕","Fwd","Aidan Johnson","MEL","-36.3","Fwd: -36.3  Flex: -51.7  No Inj. Adjustment.","-75.2","","63.8","","-46","","30.8","33.7","779","High","No","1024173","","","","","","5",""
"✓       ✕","Def","Esava Ratugolea","PTA","-36.5","Def: -36.5  Flex: -42.8  No Inj. Adjustment.","-61.4","","47.2","","-29.4","","49.2","42.6","561","Medium","No","1002220","","","","","?","13",""
"✓       ✕","Def","Campbell Gray","RIC","-36.5","Def: -36.5  Flex: -42.8  No Inj. Adjustment.","-61.4","","47.2","","-29.4","G1: 45 Official: 13","44.7","42.6","679","High","No","1036103","","","","","","3",""
"✓       ✕","Def","Jordan Boyd","CAR","-36.6","Def: -36.6  Flex: -42.9  No Inj. Adjustment.","-61.5","","47.3","","-29.5","G1: 35 Official: 40","32.7","42.5","580","Medium","No","1002795","","","","","","3",""
"✓       ✕","Ruck","Nicholas Madden","GWS","-36.9","Ruck: -36.9  Flex: -36.9  No Inj. Adjustment.","-62","","1.8","","16","G1: 66 Official: 53","63.3","48.5","196","High","No","1023743","","","","","","3","Handcuff: Backup to Briggs, who has been injury prone. May be worth late pick handcuff."
"✓       ✕","Fwd","Rhys Unwin","ESS","-37.3","Fwd: -37.3  Flex: -52.7  No Inj. Adjustment.","-76.2","","64.8","","-47","","28.7","32.7","755","High","No","1032023","","","","","","3",""
"✓       ✕","Def","Joel Hamling","SYD","-37.3","Def: -37.3  Flex: -43.6  No Inj. Adjustment.","-62.2","","48","","-30.2","G1: 9 Official: 15","33.1","41.8","777","High","No","295222","","","","","","14",""
"✓       ✕","MidFwd","Tai Hayes","BRL","-37.4","Mid: -46.8  Fwd: -37.4  Flex: -52.8  No Inj. Adjustment.","-76.3","Mid: -81.5  Fwd: -76.3","39.3","Mid: 39.3  Fwd: 64.9","-21.5","","","32.6","473","Medium","Yes","1040584","","","","","","",""
"✓       ✕","Fwd","Liam Henry","STK","-37.5","Fwd: -37.5  Flex: -58.2  Susp. or Inj. Adjust: -20.3","-66.7","","54.2","","-36.4","","30.3","42.2","621","High","No","1005988","","","","","?","6","Injury: Hamstring."
"✓       ✕","MidFwd","Robert Hansen Jr","NTH","-37.6","Mid: -47  Fwd: -37.6  Flex: -53  No Inj. Adjustment.","-76.5","Mid: -81.7  Fwd: -76.5","39.4","Mid: 39.4  Fwd: 65.1","-21.6","G1: 51","33.2","32.4","642","Medium","Yes","1023144","","","","","","12",""
"✓       ✕","MidFwd","Hugo Mikunda","NTH","-37.6","Mid: -47  Fwd: -37.6  Flex: -53  No Inj. Adjustment.","-76.5","Mid: -81.7  Fwd: -76.5","39.4","Mid: 39.4  Fwd: 65.1","-21.6","","","32.4","648","High","Yes","1036403","","","","","","",""
"✓       ✕","Ruck","Nick Bryan","ESS","-37.7","Ruck: -37.7  Flex: -37.7  Susp. or Inj. Adjust: -8.2","-56.1","","1.5","","16.3","","57.8","54.4","141","High","No","1011954","","","","","✔","4","Injury: ACL. Return after round 5. Will have main Ruck role."
"✓       ✕","DefFwd","James Leake","GWS","-37.8","Def: -46.9  Fwd: -37.8  Flex: -53.2  No Inj. Adjustment.","-71.8","Def: -71.8  Fwd: -76.7","56.5","Fwd: 65.2  Def: 56.5","-38.7","G1: 51 Official: 64","31.7","32.2","627","High","Yes","1032119","","","","","","3",""
"✓       ✕","Def","Jake Kolodjashnij","GEE","-37.8","Def: -37.8  Flex: -44.1  No Inj. Adjustment.","-62.7","","48.5","","-30.7","","","41.3","552","High","No","296291","","","","","?","","Interrupted pre-season: Hip."
"✓       ✕","Fwd","Jesse Dattoli","SYD","-37.9","Fwd: -37.9  Flex: -53.3  No Inj. Adjustment.","-76.8","","65.3","","-47.5","","31","32.1","751","High","No","1029589","","","","","","3",""
"✓       ✕","Mid","Bruce Reville","BRL","-38.1","Mid: -38.1  Flex: -44.1  No Inj. Adjustment.","-72.8","","35.6","","-17.8","G1: 40 Official: 69","40.2","41.3","460","Medium","No","1009317","","","","","","13",""
"✓       ✕","Def","Rhett Bazzo","WCE","-38.1","Def: -38.1  Flex: -44.4  No Inj. Adjustment.","-63","","48.8","","-31","G1: 18","47","41","767","High","No","1017718","","","","","","7",""
"✓       ✕","Def","Jayden Nguyen","ESS","-38.1","Def: -38.1  Flex: -44.4  No Inj. Adjustment.","-63","","48.8","","-31","G1: 55","35.2","41","734","High","No","1018987","","","","","","5",""
"✓       ✕","Def","Brandon Walker","FRE","-38.3","Def: -38.3  Flex: -44.6  No Inj. Adjustment.","-63.2","","49","","-31.2","G1: 45","34","40.8","490","Medium","No","1009410","","","","","?","2",""
"✓       ✕","Def","Hugh Bond","ADE","-38.3","Def: -38.3  Flex: -44.6  No Inj. Adjustment.","-63.2","","49","","-31.2","G1: 31","33.4","40.8","757","High","No","1023534","","","","","?","5","Role: may get used as a distributor more this season."
"✓       ✕","Fwd","Jed Walter","GCS","-38.4","Fwd: -38.4  Flex: -54.5  Susp. or Inj. Adjust: -2.4","-75.7","","64.3","","-46.5","G1: 6 Official: 54","37.9","33.2","685","Low","No","1023736","","","","","?","16","Suspension: 1 game, Return Rd 1."
"✓       ✕","Def","Harrison Ramm","PTA","-38.5","Def: -38.5  Flex: -44.8  No Inj. Adjustment.","-63.4","","49.2","","-31.4","G1: 9","35","40.6","745","High","No","1027311","","","","","","1",""
"✓       ✕","Fwd","Cooper Hynes","WBD","-38.5","Fwd: -38.5  Flex: -53.9  No Inj. Adjustment.","-77.4","","65.9","","-48.1","G1: 60 Official: 53","27.1","31.5","752","High","No","1029456","","","","","","8",""
